roast_id,timestamp,tc,t1,t2,flow_gas,vac,drum_speed,vaf_close,vat_open,gas_pressure,air_speed,set_bf,set_vac,set_tt,set_vaf,set_vat
SYNTH_119_P13,2000-01-04 22:39:20,212.1,713.6,576.4,39.3,495.5,36.3,35.1,52.0,136.9,6.64,39.3,50.0,87.0,26.0,56.0
SYNTH_119_P13,2000-01-04 22:39:25,208.2,715.3,573.3,41.6,446.1,36.3,26.7,43.3,135.4,6.71,41.6,50.0,87.0,26.0,56.0
SYNTH_119_P13,2000-01-04 22:39:30,204.5,725.4,576.0,39.1,554.4,36.3,31.5,43.4,138.1,6.68,39.1,50.0,87.0,26.0,56.0
SYNTH_119_P13,2000-01-04 22:39:35,200.3,721.1,573.4,42.2,489.8,36.4,39.6,40.7,142.7,6.71,42.2,50.0,87.0,26.0,56.0
SYNTH_119_P13,2000-01-04 22:39:40,197.3,720.9,574.7,37.6,540.4,36.4,24.6,62.3,137.3,6.78,37.6,50.0,87.0,26.0,56.0
SYNTH_119_P13,2000-01-04 22:39:45,193.8,722.7,575.9,35.8,515.3,36.4,29.3,51.0,139.5,6.66,35.8,50.0,87.0,26.0,56.0
SYNTH_119_P13,2000-01-04 22:39:50,190.8,717.4,575.0,39.9,469.9,36.5,8.5,37.8,146.6,6.65,39.9,50.0,87.0,26.0,56.0
SYNTH_120_P13,2000-01-04 23:15:00,219.0,308.4,217.7,5.0,443.4,36.0,36.8,37.2,137.7,7.21,5.0,50.0,87.0,26.0,56.0
SYNTH_120_P13,2000-01-04 23:15:05,219.3,315.8,221.4,7.3,455.3,35.9,24.9,53.3,134.8,7.16,7.3,50.0,87.0,26.0,56.0
SYNTH_120_P13,2000-01-04 23:15:10,219.4,311.7,221.6,8.0,540.3,35.9,26.9,35.6,145.3,7.15,8.0,50.0,87.0,26.0,56.0
SYNTH_120_P13,2000-01-04 23:15:15,219.1,317.8,220.0,5.2,467.2,36.0,27.1,54.2,137.9,7.19,5.2,50.0,87.0,26.0,56.0
SYNTH_120_P13,2000-01-04 23:15:20,219.2,310.3,222.1,7.5,444.7,35.9,26.0,55.5,145.9,7.12,7.5,50.0,87.0,26.0,56.0
SYNTH_120_P13,2000-01-04 23:15:25,219.7,318.1,219.8,6.8,448.4,36.0,35.7,34.7,146.7,7.24,6.8,50.0,87.0,26.0,56.0
SYNTH_120_P13,2000-01-04 23:15:30,219.6,322.9,225.7,5.8,516.4,35.9,38.5,68.2,137.5,7.22,5.8,50.0,87.0,26.0,56.0
SYNTH_120_P13,2000-01-04 23:15:35,219.9,312.3,221.3,9.0,594.9,35.9,24.9,31.6,142.1,7.14,9.0,50.0,87.0,26.0,56.0
SYNTH_120_P13,2000-01-04 23:15:40,219.7,318.9,220.1,5.3,465.7,36.0,26.6,45.0,138.4,7.17,5.3,50.0,87.0,26.0,56.0
SYNTH_120_P13,2000-01-04 23:15:45,219.8,318.8,222.7,5.1,529.6,35.9,29.5,57.2,141.9,7.13,5.1,50.0,87.0,26.0,56.0
SYNTH_120_P13,2000-01-04 23:15:50,207.7,330.5,231.6,8.8,452.1,36.0,24.3,43.9,135.2,7.22,8.8,50.0,87.0,26.0,56.0
SYNTH_120_P13,2000-01-04 23:15:55,198.4,337.7,239.3,8.2,506.0,35.8,30.6,57.7,136.2,7.23,8.2,50.0,87.0,26.0,56.0
SYNTH_120_P13,2000-01-04 23:16:00,189.8,342.6,245.2,6.0,502.7,35.9,30.2,44.3,137.5,7.27,6.0,50.0,87.0,26.0,56.0
SYNTH_120_P13,2000-01-04 23:16:05,181.5,354.8,256.4,10.5,488.5,36.0,20.4,52.8,134.1,7.2,10.5,50.0,87.0,26.0,56.0
SYNTH_120_P13,2000-01-04 23:16:10,174.1,358.4,264.2,13.7,506.6,35.9,17.4,55.5,137.3,7.22,13.7,50.0,87.0,26.0,56.0
SYNTH_120_P13,2000-01-04 23:16:15,167.2,373.5,268.9,11.8,420.2,35.9,16.3,68.9,138.9,7.25,11.8,50.0,87.0,26.0,56.0
SYNTH_120_P13,2000-01-04 23:16:20,160.9,383.6,277.3,14.0,522.9,36.0,34.2,48.4,137.6,7.19,14.0,50.0,87.0,26.0,56.0
SYNTH_120_P13,2000-01-04 23:16:25,154.7,386.4,288.0,9.0,509.7,35.9,28.6,57.0,146.0,7.18,9.0,50.0,87.0,26.0,56.0
SYNTH_120_P13,2000-01-04 23:16:30,149.2,403.9,297.4,14.1,454.4,35.9,37.3,47.8,142.7,7.17,14.1,50.0,87.0,26.0,56.0
SYNTH_120_P13,2000-01-04 23:16:35,143.7,408.4,304.2,13.4,483.8,36.0,31.9,53.5,146.8,7.26,13.4,50.0,87.0,26.0,56.0
SYNTH_120_P13,2000-01-04 23:16:40,138.9,416.0,311.5,14.6,510.5,36.0,34.3,48.9,145.3,7.24,14.6,50.0,87.0,26.0,56.0
SYNTH_120_P13,2000-01-04 23:16:45,133.9,432.2,321.1,13.2,475.8,35.9,17.2,43.7,141.9,7.21,13.2,50.0,87.0,26.0,56.0
SYNTH_120_P13,2000-01-04 23:16:50,130.3,442.0,329.2,16.5,553.9,36.0,25.5,50.0,139.7,7.16,16.5,50.0,87.0,26.0,56.0
SYNTH_120_P13,2000-01-04 23:16:55,126.2,448.2,331.8,19.8,514.1,35.9,25.3,58.4,138.4,7.22,19.8,50.0,87.0,26.0,56.0
SYNTH_120_P13,2000-01-04 23:17:00,122.5,450.4,337.9,17.0,497.7,36.0,31.3,45.8,142.5,7.14,17.0,50.0,87.0,26.0,56.0
SYNTH_120_P13,2000-01-04 23:17:05,118.8,456.2,342.0,14.8,471.9,36.0,39.1,44.5,142.3,7.14,14.8,50.0,87.0,26.0,56.0
SYNTH_120_P13,2000-01-04 23:17:10,116.1,472.9,352.8,20.3,488.0,35.9,31.4,44.1,147.4,7.23,20.3,50.0,87.0,26.0,56.0
SYNTH_120_P13,2000-01-04 23:17:15,113.9,480.9,363.5,18.2,504.3,36.0,24.5,52.7,140.8,7.19,18.2,50.0,87.0,26.0,56.0
SYNTH_120_P13,2000-01-04 23:17:20,110.8,477.4,365.8,19.1,506.5,36.0,28.3,47.5,132.0,7.16,19.1,50.0,87.0,26.0,56.0
SYNTH_120_P13,2000-01-04 23:17:25,108.7,472.4,366.2,20.9,513.2,35.9,26.2,40.0,140.9,7.26,20.9,50.0,87.0,26.0,56.0
SYNTH_120_P13,2000-01-04 23:17:30,107.1,495.2,374.5,22.0,456.0,35.9,21.7,63.8,134.6,7.23,22.0,50.0,87.0,26.0,56.0
SYNTH_120_P13,2000-01-04 23:17:35,105.3,501.9,378.5,22.1,494.8,35.9,32.6,51.1,140.8,7.24,22.1,50.0,87.0,26.0,56.0
SYNTH_120_P13,2000-01-04 23:17:40,104.3,506.4,384.5,20.6,519.6,35.9,18.5,56.7,131.3,7.24,20.6,50.0,87.0,26.0,56.0
SYNTH_120_P13,2000-01-04 23:17:45,102.6,502.5,386.5,20.3,555.4,35.9,30.4,53.6,140.7,7.23,20.3,50.0,87.0,26.0,56.0
SYNTH_120_P13,2000-01-04 23:17:50,101.8,508.1,393.2,25.8,514.1,35.9,14.9,56.1,137.0,7.22,25.8,50.0,87.0,26.0,56.0
SYNTH_120_P13,2000-01-04 23:17:55,100.9,514.6,400.5,20.6,510.9,35.9,15.9,55.2,133.3,7.53,20.6,50.0,87.0,26.0,56.0
SYNTH_120_P13,2000-01-04 23:18:00,100.3,526.1,402.7,23.8,573.8,36.0,21.2,52.4,146.9,7.49,23.8,50.0,87.0,26.0,56.0
SYNTH_120_P13,2000-01-04 23:18:05,99.6,532.2,411.0,24.1,485.6,35.9,23.8,50.4,139.5,7.5,24.1,50.0,87.0,26.0,56.0
SYNTH_120_P13,2000-01-04 23:18:10,99.8,539.8,415.2,27.7,543.9,35.9,23.4,34.9,141.4,7.5,27.7,50.0,87.0,26.0,56.0
SYNTH_120_P13,2000-01-04 23:18:15,98.9,530.7,414.6,22.1,561.7,35.9,24.5,55.5,140.5,7.47,22.1,50.0,87.0,26.0,56.0
SYNTH_120_P13,2000-01-04 23:18:20,99.8,544.8,418.5,26.5,479.3,36.0,19.5,32.2,143.7,7.48,26.5,50.0,87.0,26.0,56.0
SYNTH_120_P13,2000-01-04 23:18:25,99.3,544.9,421.0,28.2,547.6,36.0,28.5,56.0,145.5,7.46,28.2,50.0,87.0,26.0,56.0
SYNTH_120_P13,2000-01-04 23:18:30,99.4,548.5,428.0,27.8,439.4,35.8,28.4,51.1,137.1,7.56,27.8,50.0,87.0,26.0,56.0
SYNTH_120_P13,2000-01-04 23:18:35,100.1,561.4,434.4,24.3,497.5,35.9,28.9,43.1,134.6,7.54,24.3,50.0,87.0,26.0,56.0
SYNTH_120_P13,2000-01-04 23:18:40,101.0,565.8,438.6,28.7,549.7,36.0,37.2,44.2,137.8,7.51,28.7,50.0,87.0,26.0,56.0
SYNTH_120_P13,2000-01-04 23:18:45,101.5,565.7,443.5,28.9,464.0,35.9,20.1,61.3,137.5,7.46,28.9,50.0,87.0,26.0,56.0
SYNTH_120_P13,2000-01-04 23:18:50,102.5,578.2,451.2,28.6,565.8,35.9,21.6,65.2,138.5,7.45,28.6,50.0,87.0,26.0,56.0
SYNTH_120_P13,2000-01-04 23:18:55,102.6,581.9,456.8,25.5,494.9,36.0,28.0,44.7,143.8,7.56,25.5,50.0,87.0,26.0,56.0
SYNTH_120_P13,2000-01-04 23:19:00,104.6,588.0,461.7,30.4,484.3,35.9,29.5,61.2,138.7,7.48,30.4,50.0,87.0,26.0,56.0
SYNTH_120_P13,2000-01-04 23:19:05,104.9,593.1,467.4,31.7,455.8,35.9,27.0,49.3,136.3,7.52,31.7,50.0,87.0,26.0,56.0
SYNTH_120_P13,2000-01-04 23:19:10,107.0,602.8,471.7,30.1,482.6,35.9,17.0,41.0,139.1,7.43,30.1,50.0,87.0,26.0,56.0
SYNTH_120_P13,2000-01-04 23:19:15,108.5,603.7,474.5,33.2,486.9,36.0,31.0,55.1,137.7,7.47,33.2,50.0,87.0,26.0,56.0
SYNTH_120_P13,2000-01-04 23:19:20,109.5,606.3,475.9,35.2,487.8,35.9,13.3,42.7,141.8,7.51,35.2,50.0,87.0,26.0,56.0
SYNTH_120_P13,2000-01-04 23:19:25,110.9,621.3,480.1,35.3,556.2,35.9,26.5,42.5,137.4,7.48,35.3,50.0,87.0,26.0,56.0
SYNTH_120_P13,2000-01-04 23:19:30,112.5,615.6,483.5,32.4,520.7,36.0,15.0,55.0,141.3,7.51,32.4,50.0,87.0,26.0,56.0
SYNTH_120_P13,2000-01-04 23:19:35,113.7,627.9,489.4,35.9,491.8,35.9,26.1,47.4,143.8,7.56,35.9,50.0,87.0,26.0,56.0
SYNTH_120_P13,2000-01-04 23:19:40,116.2,628.9,489.4,30.5,420.4,35.9,18.9,41.8,139.5,7.5,30.5,50.0,87.0,26.0,56.0
SYNTH_120_P13,2000-01-04 23:19:45,117.9,622.8,492.0,33.5,455.2,36.0,35.6,56.3,140.8,7.51,33.5,50.0,87.0,26.0,56.0
SYNTH_120_P13,2000-01-04 23:19:50,119.7,626.2,493.8,35.5,500.6,36.0,21.6,40.9,134.4,7.52,35.5,50.0,87.0,26.0,56.0
SYNTH_120_P13,2000-01-04 23:19:55,121.6,625.4,498.5,35.1,405.6,36.0,27.2,51.8,143.8,7.48,35.1,50.0,87.0,26.0,56.0
SYNTH_120_P13,2000-01-04 23:20:00,123.4,632.6,499.2,32.6,496.4,35.9,16.7,53.8,135.7,7.12,32.6,50.0,87.0,26.0,56.0
SYNTH_120_P13,2000-01-04 23:20:05,125.7,637.9,503.1,31.4,464.2,35.9,22.1,62.6,146.0,7.23,31.4,50.0,87.0,26.0,56.0
SYNTH_120_P13,2000-01-04 23:20:10,128.4,635.3,503.0,30.8,515.0,36.0,18.3,51.9,137.3,7.13,30.8,50.0,87.0,26.0,56.0
SYNTH_120_P13,2000-01-04 23:20:15,130.4,635.9,501.3,32.8,552.5,36.0,26.1,47.1,134.7,7.12,32.8,50.0,87.0,26.0,56.0
SYNTH_120_P13,2000-01-04 23:20:20,132.5,635.4,505.1,36.0,536.2,36.0,25.6,48.1,145.6,7.18,36.0,50.0,87.0,26.0,56.0
SYNTH_120_P13,2000-01-04 23:20:25,134.2,632.8,504.3,32.1,521.6,35.9,19.3,49.8,141.4,7.25,32.1,50.0,87.0,26.0,56.0
SYNTH_120_P13,2000-01-04 23:20:30,136.3,643.6,503.9,37.6,487.9,35.9,24.0,61.3,140.9,7.22,37.6,50.0,87.0,26.0,56.0
SYNTH_120_P13,2000-01-04 23:20:35,138.9,649.5,509.4,33.0,509.2,36.0,25.5,39.2,143.2,7.17,33.0,50.0,87.0,26.0,56.0
SYNTH_120_P13,2000-01-04 23:20:40,142.0,653.2,512.0,35.3,568.7,35.9,17.5,67.1,141.3,7.23,35.3,50.0,87.0,26.0,56.0
SYNTH_120_P13,2000-01-04 23:20:45,143.2,658.5,517.4,38.6,515.3,36.0,37.0,40.0,140.9,7.19,38.6,50.0,87.0,26.0,56.0
SYNTH_120_P13,2000-01-04 23:20:50,146.9,657.5,518.6,37.3,426.9,36.0,28.5,45.2,144.2,7.16,37.3,50.0,87.0,26.0,56.0
SYNTH_120_P13,2000-01-04 23:20:55,148.6,662.2,522.7,33.7,520.3,35.9,25.0,54.7,131.7,7.14,33.7,50.0,87.0,26.0,56.0
SYNTH_120_P13,2000-01-04 23:21:00,150.9,661.6,525.5,39.5,413.3,35.9,30.9,52.3,142.4,7.1,39.5,50.0,87.0,26.0,56.0
SYNTH_120_P13,2000-01-04 23:21:05,152.9,670.8,530.6,39.3,545.9,36.0,30.1,46.2,138.1,7.16,39.3,50.0,87.0,26.0,56.0
SYNTH_120_P13,2000-01-04 23:21:10,156.5,668.7,531.9,36.0,512.2,35.9,35.2,65.6,140.9,7.19,36.0,50.0,87.0,26.0,56.0
SYNTH_120_P13,2000-01-04 23:21:15,158.5,676.0,535.9,37.8,464.7,36.0,19.5,46.6,136.6,7.15,37.8,50.0,87.0,26.0,56.0
SYNTH_120_P13,2000-01-04 23:21:20,161.2,674.5,538.3,40.9,462.2,35.9,9.5,48.7,135.0,7.21,40.9,50.0,87.0,26.0,56.0
SYNTH_120_P13,2000-01-04 23:21:25,164.1,684.1,541.2,35.7,560.3,36.0,15.1,45.7,144.3,7.14,35.7,50.0,87.0,26.0,56.0
SYNTH_120_P13,2000-01-04 23:21:30,166.1,673.1,542.8,41.3,543.5,35.9,22.8,54.5,138.1,7.22,41.3,50.0,87.0,26.0,56.0
SYNTH_120_P13,2000-01-04 23:21:35,169.5,679.6,542.6,35.6,493.2,35.9,37.1,47.0,146.7,7.12,35.6,50.0,87.0,26.0,56.0
SYNTH_120_P13,2000-01-04 23:21:40,171.9,681.8,541.7,41.6,528.5,35.8,23.3,54.1,135.5,7.17,41.6,50.0,87.0,26.0,56.0
SYNTH_120_P13,2000-01-04 23:21:45,174.0,681.0,540.4,37.7,531.8,36.0,27.8,41.4,142.6,7.27,37.7,50.0,87.0,26.0,56.0
SYNTH_120_P13,2000-01-04 23:21:50,176.9,679.3,540.4,39.7,443.9,35.9,21.2,54.5,145.9,7.27,39.7,50.0,87.0,26.0,56.0
SYNTH_120_P13,2000-01-04 23:21:55,179.3,685.5,539.7,38.2,509.3,35.9,16.1,48.5,141.0,7.16,38.2,50.0,87.0,26.0,56.0
SYNTH_120_P13,2000-01-04 23:22:00,182.8,680.2,543.1,38.9,497.1,36.0,14.8,43.2,136.8,7.15,38.9,50.0,87.0,26.0,56.0
SYNTH_120_P13,2000-01-04 23:22:05,184.5,690.3,547.3,40.3,525.6,35.9,23.1,55.0,137.4,7.21,40.3,50.0,87.0,26.0,56.0
SYNTH_120_P13,2000-01-04 23:22:10,187.7,691.7,548.4,40.6,429.6,35.9,21.8,48.3,144.3,7.2,40.6,50.0,87.0,26.0,56.0
SYNTH_120_P13,2000-01-04 23:22:15,191.3,686.6,548.5,37.8,487.2,35.8,30.5,36.2,141.2,7.24,37.8,50.0,87.0,26.0,56.0
SYNTH_120_P13,2000-01-04 23:22:20,194.3,700.8,553.0,42.4,483.2,35.9,42.1,57.9,143.0,7.17,42.4,50.0,87.0,26.0,56.0
SYNTH_120_P13,2000-01-04 23:22:25,196.7,701.3,557.8,37.3,512.2,35.9,21.4,50.4,140.6,7.23,37.3,50.0,87.0,26.0,56.0
SYNTH_120_P13,2000-01-04 23:22:30,199.7,706.9,558.1,41.6,569.6,35.9,36.3,57.9,138.5,7.23,41.6,50.0,87.0,26.0,56.0
SYNTH_120_P13,2000-01-04 23:22:35,202.3,704.7,555.7,37.6,527.9,35.9,31.2,63.3,143.4,7.13,37.6,50.0,87.0,26.0,56.0
SYNTH_120_P13,2000-01-04 23:22:40,205.9,706.7,554.1,39.4,508.9,36.0,36.6,56.7,141.6,7.19,39.4,50.0,87.0,26.0,56.0
SYNTH_120_P13,2000-01-04 23:22:45,208.1,701.2,555.8,41.3,512.1,35.9,20.8,53.7,139.2,7.19,41.3,50.0,87.0,26.0,56.0
SYNTH_120_P13,2000-01-04 23:22:50,210.7,691.4,552.7,38.8,506.8,35.9,20.4,46.0,136.4,7.22,38.8,50.0,87.0,26.0,56.0
SYNTH_120_P13,2000-01-04 23:22:55,214.1,697.1,559.9,40.6,495.2,36.0,34.6,54.5,133.8,7.24,40.6,50.0,87.0,26.0,56.0
SYNTH_120_P13,2000-01-04 23:23:00,217.1,706.8,562.4,42.7,516.2,36.0,24.4,45.8,138.2,7.15,42.7,50.0,87.0,26.0,56.0
SYNTH_120_P13,2000-01-04 23:23:05,219.3,710.6,566.8,42.9,486.3,36.0,19.0,51.8,141.6,7.22,42.9,50.0,87.0,26.0,56.0
SYNTH_120_P13,2000-01-04 23:23:10,222.6,707.0,571.1,41.2,470.5,35.9,31.9,54.6,136.5,7.15,41.2,50.0,87.0,26.0,56.0
SYNTH_120_P13,2000-01-04 23:23:15,219.3,715.3,573.0,43.1,394.8,35.9,31.2,52.2,135.7,7.17,43.1,50.0,87.0,26.0,56.0
SYNTH_120_P13,2000-01-04 23:23:20,215.7,718.5,574.7,44.1,551.6,36.1,33.0,54.4,135.2,7.12,44.1,50.0,87.0,26.0,56.0
SYNTH_120_P13,2000-01-04 23:23:25,213.2,718.8,571.1,43.3,494.1,36.1,24.8,44.7,135.7,7.05,43.3,50.0,87.0,26.0,56.0
SYNTH_120_P13,2000-01-04 23:23:30,210.3,711.9,570.2,37.6,529.3,36.1,22.6,45.3,141.4,7.04,37.6,50.0,87.0,26.0,56.0
SYNTH_120_P13,2000-01-04 23:23:35,206.6,715.1,569.3,41.7,514.8,36.1,12.9,38.2,140.9,7.1,41.7,50.0,87.0,26.0,56.0
SYNTH_120_P13,2000-01-04 23:23:40,202.9,710.6,566.4,44.9,481.8,36.0,33.5,39.0,143.2,7.1,44.9,50.0,87.0,26.0,56.0
SYNTH_120_P13,2000-01-04 23:23:45,200.6,711.9,567.1,40.1,499.5,35.9,40.0,53.8,135.1,7.1,40.1,50.0,87.0,26.0,56.0
SYNTH_120_P13,2000-01-04 23:23:50,196.4,714.5,567.2,43.5,558.0,36.0,14.8,51.1,140.5,7.1,43.5,50.0,87.0,26.0,56.0
SYNTH_120_P13,2000-01-04 23:23:55,192.9,711.7,567.1,39.3,468.7,36.0,23.9,42.9,142.3,7.15,39.3,50.0,87.0,26.0,56.0
SYNTH_121_P13,2000-01-05 00:00:00,215.6,315.2,215.7,5.0,445.2,35.9,36.5,45.3,137.4,6.33,5.0,50.0,87.0,26.0,56.0
SYNTH_121_P13,2000-01-05 00:00:05,215.3,317.6,222.6,5.0,564.9,35.9,42.3,59.2,141.2,6.31,5.0,50.0,87.0,26.0,56.0
SYNTH_121_P13,2000-01-05 00:00:10,215.4,319.8,224.5,6.6,502.8,35.8,33.0,39.3,145.1,6.36,6.6,50.0,87.0,26.0,56.0
SYNTH_121_P13,2000-01-05 00:00:15,216.0,323.1,224.2,5.0,435.9,35.8,20.7,53.7,146.7,6.43,5.0,50.0,87.0,26.0,56.0
SYNTH_121_P13,2000-01-05 00:00:20,215.7,302.9,216.7,5.0,501.5,35.9,16.8,61.0,136.1,6.41,5.0,50.0,87.0,26.0,56.0
SYNTH_121_P13,2000-01-05 00:00:25,215.8,317.7,220.1,5.0,487.9,35.8,33.4,47.1,145.9,6.26,5.0,50.0,87.0,26.0,56.0
SYNTH_121_P13,2000-01-05 00:00:30,216.0,309.7,217.1,5.8,462.9,35.8,17.2,57.5,140.0,6.4,5.8,50.0,87.0,26.0,56.0
SYNTH_121_P13,2000-01-05 00:00:35,216.3,321.7,224.9,5.0,524.2,35.8,13.1,53.3,138.1,6.38,5.0,50.0,87.0,26.0,56.0
SYNTH_121_P13,2000-01-05 00:00:40,216.1,320.0,226.0,5.0,467.7,35.9,15.1,56.5,136.4,6.3,5.0,50.0,87.0,26.0,56.0
SYNTH_121_P13,2000-01-05 00:00:45,216.6,312.0,217.9,5.0,588.0,35.8,36.8,54.3,136.8,6.43,5.0,50.0,87.0,26.0,56.0
SYNTH_121_P13,2000-01-05 00:00:50,204.2,329.9,229.7,5.2,542.1,35.8,24.6,55.5,139.3,6.39,5.2,50.0,87.0,26.0,56.0
SYNTH_121_P13,2000-01-05 00:00:55,195.1,330.1,240.6,5.3,492.3,35.9,28.6,53.6,139.8,6.38,5.3,50.0,87.0,26.0,56.0
SYNTH_121_P13,2000-01-05 00:01:00,186.3,347.0,249.7,8.8,555.6,35.8,27.4,53.5,144.9,6.33,8.8,50.0,87.0,26.0,56.0
SYNTH_121_P13,2000-01-05 00:01:05,178.0,351.6,254.7,7.5,544.9,35.8,17.8,36.8,146.5,6.33,7.5,50.0,87.0,26.0,56.0
SYNTH_121_P13,2000-01-05 00:01:10,170.6,361.1,260.4,7.1,561.0,35.8,14.4,40.8,147.1,6.28,7.1,50.0,87.0,26.0,56.0
SYNTH_121_P13,2000-01-05 00:01:15,162.6,372.8,270.6,7.8,506.7,35.8,18.0,50.9,135.4,6.33,7.8,50.0,87.0,26.0,56.0
SYNTH_121_P13,2000-01-05 00:01:20,156.8,385.2,281.3,12.4,524.4,35.8,30.9,35.5,134.2,6.33,12.4,50.0,87.0,26.0,56.0
SYNTH_121_P13,2000-01-05 00:01:25,150.6,388.2,287.1,11.6,487.8,35.8,23.5,53.6,132.1,6.43,11.6,50.0,87.0,26.0,56.0
SYNTH_121_P13,2000-01-05 00:01:30,144.5,395.1,293.2,9.9,560.1,35.8,10.7,37.6,136.5,6.39,9.9,50.0,87.0,26.0,56.0
SYNTH_121_P13,2000-01-05 00:01:35,139.4,406.0,303.8,15.3,519.1,35.8,29.5,49.6,144.6,6.41,15.3,50.0,87.0,26.0,56.0
SYNTH_121_P13,2000-01-05 00:01:40,134.3,417.6,309.3,12.7,473.2,35.9,14.8,54.8,136.0,6.37,12.7,50.0,87.0,26.0,56.0
SYNTH_121_P13,2000-01-05 00:01:45,128.8,424.2,313.3,11.7,515.4,35.9,27.9,47.2,138.3,6.32,11.7,50.0,87.0,26.0,56.0
SYNTH_121_P13,2000-01-05 00:01:50,124.5,431.6,322.4,13.8,515.2,35.8,17.1,53.2,144.5,6.36,13.8,50.0,87.0,26.0,56.0
SYNTH_121_P13,2000-01-05 00:01:55,121.0,441.9,328.9,16.2,487.5,35.9,36.3,57.3,140.6,6.34,16.2,50.0,87.0,26.0,56.0
SYNTH_121_P13,2000-01-05 00:02:00,116.3,451.9,335.0,17.4,469.4,35.8,34.6,53.4,133.7,6.36,17.4,50.0,87.0,26.0,56.0
SYNTH_121_P13,2000-01-05 00:02:05,112.8,458.9,344.2,18.2,446.3,35.8,33.3,41.3,142.1,6.39,18.2,50.0,87.0,26.0,56.0
SYNTH_121_P13,2000-01-05 00:02:10,108.6,453.9,346.0,17.3,535.9,35.8,26.4,54.2,134.0,6.42,17.3,50.0,87.0,26.0,56.0
SYNTH_121_P13,2000-01-05 00:02:15,106.3,472.3,355.4,22.3,527.0,35.8,32.7,52.3,139.6,6.31,22.3,50.0,87.0,26.0,56.0
SYNTH_121_P13,2000-01-05 00:02:20,104.2,471.0,360.0,21.5,495.2,35.9,34.9,63.7,134.5,6.38,21.5,50.0,87.0,26.0,56.0
SYNTH_121_P13,2000-01-05 00:02:25,100.9,485.2,367.0,18.9,442.4,35.9,31.8,58.6,136.5,6.41,18.9,50.0,87.0,26.0,56.0
SYNTH_121_P13,2000-01-05 00:02:30,98.6,493.4,373.6,20.7,471.1,35.9,23.3,46.7,139.0,6.39,20.7,50.0,87.0,26.0,56.0
SYNTH_121_P13,2000-01-05 00:02:35,96.5,480.9,372.6,20.6,541.3,35.9,24.8,45.8,141.5,6.39,20.6,50.0,87.0,26.0,56.0
SYNTH_121_P13,2000-01-05 00:02:40,94.8,504.0,382.3,22.2,553.8,35.9,25.3,36.8,143.7,6.34,22.2,50.0,87.0,26.0,56.0
SYNTH_121_P13,2000-01-05 00:02:45,92.5,512.8,389.1,22.9,520.8,35.8,38.3,52.6,135.9,6.38,22.9,50.0,87.0,26.0,56.0
SYNTH_121_P13,2000-01-05 00:02:50,91.1,520.5,396.9,23.2,525.4,35.8,8.9,38.7,137.5,6.36,23.2,50.0,87.0,26.0,56.0
SYNTH_121_P13,2000-01-05 00:02:55,90.3,523.3,401.4,23.6,588.3,35.9,14.6,47.2,136.0,6.68,23.6,50.0,87.0,26.0,56.0
SYNTH_121_P13,2000-01-05 00:03:00,88.7,524.5,408.1,23.8,481.9,36.0,29.0,56.0,136.9,6.71,23.8,50.0,87.0,26.0,56.0
SYNTH_121_P13,2000-01-05 00:03:05,88.5,534.6,414.4,24.9,485.0,35.9,40.2,49.6,142.4,6.66,24.9,50.0,87.0,26.0,56.0
SYNTH_121_P13,2000-01-05 00:03:10,87.3,546.4,422.1,24.9,468.7,35.9,31.3,45.6,144.9,6.64,24.9,50.0,87.0,26.0,56.0
SYNTH_121_P13,2000-01-05 00:03:15,86.9,543.8,419.6,27.1,496.2,35.9,15.9,44.8,145.2,6.71,27.1,50.0,87.0,26.0,56.0
SYNTH_121_P13,2000-01-05 00:03:20,86.3,547.7,422.3,25.2,496.9,35.9,31.3,41.3,141.6,6.6,25.2,50.0,87.0,26.0,56.0
SYNTH_121_P13,2000-01-05 00:03:25,85.6,542.5,423.2,25.0,508.3,35.8,24.5,31.4,141.1,6.64,25.0,50.0,87.0,26.0,56.0
SYNTH_121_P13,2000-01-05 00:03:30,85.0,552.9,427.5,26.2,469.5,35.8,14.2,54.1,137.6,6.66,26.2,50.0,87.0,26.0,56.0
SYNTH_121_P13,2000-01-05 00:03:35,85.5,558.6,431.0,22.6,496.3,35.8,14.4,54.1,141.8,6.64,22.6,50.0,87.0,26.0,56.0
SYNTH_121_P13,2000-01-05 00:03:40,86.2,558.1,434.8,22.8,506.9,35.9,21.1,57.6,142.3,6.69,22.8,50.0,87.0,26.0,56.0
SYNTH_121_P13,2000-01-05 00:03:45,86.5,567.4,438.9,23.8,590.1,35.8,31.5,37.7,140.5,6.63,23.8,50.0,87.0,26.0,56.0
SYNTH_121_P13,2000-01-05 00:03:50,86.4,574.5,444.0,29.2,482.1,35.9,24.7,55.5,139.1,6.69,29.2,50.0,87.0,26.0,56.0
SYNTH_121_P13,2000-01-05 00:03:55,86.1,585.3,453.7,27.1,408.7,35.9,30.3,50.8,139.8,6.7,27.1,50.0,87.0,26.0,56.0
SYNTH_121_P13,2000-01-05 00:04:00,86.8,587.8,454.7,29.3,536.7,35.8,20.2,49.1,135.9,6.66,29.3,50.0,87.0,26.0,56.0
SYNTH_121_P13,2000-01-05 00:04:05,88.1,585.0,456.8,29.2,426.0,35.9,7.2,53.1,140.4,6.63,29.2,50.0,87.0,26.0,56.0
